system:index,Category,Date,Id,Label,LakeName,NDBI,NDVI,NDWI,SDWI,Total_Intensity,VH,VH_Filtered,VH_asm,VH_contrast,VH_correlation,VH_entropy,VH_stdDev,VV,VV_Filtered,VV_VH_Ratio,VV_asm,VV_contrast,VV_correlation,VV_entropy,VV_stdDev,angle,slope,.geo
00000000000000002f64,Non-water,2023/5/7,1_2_22,1,Datunhai,0.068435475,0.054841675,-0.08942228,1.142396743258711,-28.75857476,-15.42985805,-18.54526642,1,0,1,0,0.07967452810022954,-8.627977094,-10.21330833,0.550723192805296,1,0,1,0,0.114697112279488,31.348412,0.18381312,"{""type"":""Point"",""coordinates"":[103.31205170078424,23.393344864789874]}"
00000000000000002f65,Non-water,2023/5/7,1_2_22,1,Datunhai,0.068435475,0.054841675,-0.08942228,1.142396743258711,-28.75857476,-15.42985805,-18.54526642,1,0,1,0,0.07967452810022954,-8.627977094,-10.21330833,0.550723192805296,1,0,1,0,0.114697112279488,31.348412,0.18381312,"{""type"":""Point"",""coordinates"":[103.31205170078424,23.393344864789874]}"
00000000000000002f66,Non-water,2023/5/7,1_2_22,1,Datunhai,0.068435475,0.054841675,-0.08942228,1.142396743258711,-28.75857476,-15.42985805,-18.54526642,1,0,1,0,0.07967452810022954,-8.627977094,-10.21330833,0.550723192805296,1,0,1,0,0.114697112279488,31.348412,0.18381312,"{""type"":""Point"",""coordinates"":[103.31205170078424,23.393344864789874]}"
00000000000000002f67,Non-water,2023/5/7,1_2_22,1,Datunhai,0.068435475,0.054841675,-0.08942228,1.142396743258711,-28.75857476,-15.42985805,-18.54526642,1,0,1,0,0.07967452810022954,-8.627977094,-10.21330833,0.550723192805296,1,0,1,0,0.114697112279488,31.348412,0.18381312,"{""type"":""Point"",""coordinates"":[103.31205170078424,23.393344864789874]}"
00000000000000002f68,Non-water,2023/5/7,1_2_22,1,Datunhai,0.068435475,0.054841675,-0.08942228,1.142396743258711,-28.75857476,-15.42985805,-18.54526642,1,0,1,0,0.07967452810022954,-8.627977094,-10.21330833,0.550723192805296,1,0,1,0,0.114697112279488,31.348412,0.18381312,"{""type"":""Point"",""coordinates"":[103.31205170078424,23.393344864789874]}"
00000000000000002f69,Non-water,2023/5/7,1_2_22,1,Datunhai,0.068435475,0.054841675,-0.08942228,1.142396743258711,-28.75857476,-15.42985805,-18.54526642,1,0,1,0,0.07967452810022954,-8.627977094,-10.21330833,0.550723192805296,1,0,1,0,0.114697112279488,31.348412,0.18381312,"{""type"":""Point"",""coordinates"":[103.31205170078424,23.393344864789874]}"
00000000000000002f6a,Non-water,2023/5/7,1_2_22,1,Datunhai,0.068435475,0.054841675,-0.08942228,1.142396743258711,-28.75857476,-15.42985805,-18.54526642,1,0,1,0,0.07967452810022954,-8.627977094,-10.21330833,0.550723192805296,1,0,1,0,0.114697112279488,31.348412,0.18381312,"{""type"":""Point"",""coordinates"":[103.31205170078424,23.393344864789874]}"
00000000000000002f6b,Non-water,2023/5/7,1_2_22,1,Datunhai,0.068435475,0.054841675,-0.08942228,1.142396743258711,-28.75857476,-15.42985805,-18.54526642,1,0,1,0,0.07967452810022954,-8.627977094,-10.21330833,0.550723192805296,1,0,1,0,0.114697112279488,31.348412,0.18381312,"{""type"":""Point"",""coordinates"":[103.31205170078424,23.393344864789874]}"
00000000000000002f6c,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f6d,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f6e,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f6f,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f70,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f71,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f72,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f73,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f74,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f75,Non-water,2023/5/7,1_2_25,1,Datunhai,0.12831858,0.07114624,-0.14980653,1.1400094929631768,-17.61338746,-12.47394224,-11.29427646,1,0,1,0,0.0730234573391659,-10.50482574,-6.319111008,0.5594967532272594,1,0,1,0,0.06397436174435127,31.352404,0.18381312,"{""type"":""Point"",""coordinates"":[103.32426963767068,23.443737165794865]}"
00000000000000002f76,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f77,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f78,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f79,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f7a,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f7b,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f7c,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f7d,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f7e,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f7f,Non-water,2023/5/7,1_2_17,1,Datunhai,0.09790706,0.12374418,-0.18342598,1.0944144089169314,-21.50699367,-12.72482719,-13.55323685,1,0,1,0,0.2832541022809609,-7.090032145,-7.953756819,0.5868529347245101,1,0,1,0,0.18373335316300263,31.357307,0.18381312,"{""type"":""Point"",""coordinates"":[103.32409127362855,23.445806188683665]}"
00000000000000002f80,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f81,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f82,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f83,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f84,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f85,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f86,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f87,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f88,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f89,Non-water,2023/5/7,1_2_18,1,Datunhai,-0.022296874,0.24591507,-0.3190235,1.1574554746257877,-23.86066182,-18.56561743,-17.66954969,1,0,1,0,0.10597374519343944,-7.876066601,-6.191112128,0.3503831301680669,1,0,1,0,0.33147692802918477,31.372585,0.18381312,"{""type"":""Point"",""coordinates"":[103.30827930129304,23.39190457514961]}"
00000000000000002f8a,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f8b,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f8c,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f8d,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f8e,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f8f,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f90,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f91,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f92,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f93,Non-water,2023/5/7,1_2_23,1,Datunhai,-0.02123846,0.5329791,-0.38687158,1.126590167950942,-24.89297361,-16.51125314,-15.79817951,1,0,1,0,0.0720434153298473,-7.219047474,-9.094794102,0.5756862109436033,1,0,1,0,0.10116285481254027,31.390669,0.18381312,"{""type"":""Point"",""coordinates"":[103.30540318111355,23.39037956258933]}"
00000000000000002f94,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f95,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f96,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f97,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f98,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f99,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f9a,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f9b,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f9c,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f9d,Non-water,2023/5/7,1_2_11,1,Datunhai,-0.30281258,0.61485356,-0.5824759,1.14594265995111,-28.60581567,-15.51103568,-17.42997592,1,0,1,0,0.3328980334785862,-8.782623219,-11.17583974,0.6411850362676832,1,0,1,0,0.234632069940814,31.41431,0.18381312,"{""type"":""Point"",""coordinates"":[103.30639310154741,23.407087814236593]}"
00000000000000002f9e,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002f9f,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002fa0,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002fa1,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002fa2,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002fa3,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002fa4,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002fa5,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002fa6,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002fa7,Non-water,2023/5/7,1_2_8,1,Datunhai,0.07794232,0.13914299,-0.21188119,1.2307846771034479,-30.89897355,-16.84397696,-19.80717663,1,0,1,0,0.06994798756079192,-12.32796241,-11.09179692,0.5599887923764503,1,0,1,0,0.06489660426494674,31.42047,0.18381312,"{""type"":""Point"",""coordinates"":[103.30747220400235,23.41463261321903]}"
00000000000000002fa8,Non-water,2023/5/7,1_2_10,1,Datunhai,0.1600597,0.11326316,-0.20288363,1.4448290004246247,-32.58111627,-23.21731666,-21.43413341,1,0,1,0,0.36821368861717646,-15.84984954,-11.14698286,0.5200575475990488,1,0,1,0,0.037524278583118,31.422985,0.18381312,"{""type"":""Point"",""coordinates"":[103.30693265277488,23.41382551592835]}"
00000000000000002fa9,Non-water,2023/5/7,1_2_10,1,Datunhai,0.1600597,0.11326316,-0.20288363,1.4448290004246247,-32.58111627,-23.21731666,-21.43413341,1,0,1,0,0.36821368861717646,-15.84984954,-11.14698286,0.5200575475990488,1,0,1,0,0.037524278583118,31.422985,0.18381312,"{""type"":""Point"",""coordinates"":[103.30693265277488,23.41382551592835]}"
00000000000000002faa,Non-water,2023/5/7,1_2_10,1,Datunhai,0.1600597,0.11326316,-0.20288363,1.4448290004246247,-32.58111627,-23.21731666,-21.43413341,1,0,1,0,0.36821368861717646,-15.84984954,-11.14698286,0.5200575475990488,1,0,1,0,0.037524278583118,31.422985,0.18381312,"{""type"":""Point"",""coordinates"":[103.30693265277488,23.41382551592835]}"
00000000000000002fab,Non-water,2023/5/7,1_2_10,1,Datunhai,0.1600597,0.11326316,-0.20288363,1.4448290004246247,-32.58111627,-23.21731666,-21.43413341,1,0,1,0,0.36821368861717646,-15.84984954,-11.14698286,0.5200575475990488,1,0,1,0,0.037524278583118,31.422985,0.18381312,"{""type"":""Point"",""coordinates"":[103.30693265277488,23.41382551592835]}"
